store,network,state,city,sales_2024,sales_2025,qty_2024,qty_2025,price_2025,sort_2025,growth_abs,growth_pct
MINUTO TOLENTINO SANTOS 5140,GPA,SP,SANTOS,0.0,0.0,0.0,0.0,,0,0.0,
ASSAI 200 JUNDIAI,ASSAI,SP,JUNDIAI,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO TIMBIRAS-SANTOS 5860,GPA,SP,SANTOS,0.0,0.0,0.0,0.0,,0,0.0,
TRELA RETAIL,TRELA RETAIL,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO TAUBATE AV ITALIA 1232,GPA,SP,TAUBATE,0.0,0.0,0.0,0.0,,0,0.0,
SUP 5 ESTRELAS LJ02 VINHEDO,VAREJO,SP,VINHEDO,0.0,0.0,0.0,0.0,,0,0.0,
MME CORIFEU AZV MARQ 5084,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
OBA JUNDIAI SHOP IGUATEMI,OBA,SP,JUNDIAI,0.0,0.0,0.0,0.0,,0,0.0,
MME CASA VERDE II 5116,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SAVEGNAGO PRATICO SERTAOZINHO,SAVEGNAGO,SP,SERTAOZINHO,0.0,0.0,0.0,0.0,,0,0.0,
MME CARIJOS 5102,GPA,SP,SANTO ANDRE,0.0,0.0,0.0,0.0,,0,0.0,
OBA ITU,OBA,SP,ITU,0.0,0.0,0.0,0.0,,0,0.0,
MME CANGAIBA 2141,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SANTO COMERCIO ELIAS MALUF,SANTO,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
MME BOTURUSSU 2182,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SANTO COMERCIO ALPES,SANTO,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
MME BARAO DE LIMEIRA 2173,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
B45 CHAMA SP TATUAPE 14,BENASSI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MME AV CANDIDO PORT 5204,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SUPERMERCADO VITORIA SJBV,VITORIA,SP,SAO JOAO DA BOA VISTA,0.0,0.0,0.0,0.0,,0,0.0,
MME ATLANTICA 2202,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
ZARELLI SUPERMERCADOS LJ 06,ZARELLI,SP,LOUVEIRA,0.0,0.0,0.0,0.0,,0,0.0,
MME MUTINGA S DOMING 2191,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SUP 5 ESTRELAS LJ01 CPS,VAREJO,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
MME MARTINS FONTES 5105,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
GRICKI 08,GRICKI,SP,SERTAOZINHO,0.0,0.0,0.0,0.0,,0,0.0,
MME LITUANA 2085,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
OBA SP MARKET PLACE,OBA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MME JOSE PAULINO 5259,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SAO JOSE SUPERMERCADOS LOJA 02,SAN MICHEL,SP,DIVINOLANDIA,0.0,0.0,0.0,0.0,,0,0.0,
MME ITINGUCU 5012,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
OBA SP INTERLAGOS,OBA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MME GERALDO FRAGA OL 5099,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SUPERMERCADO BACANA CAMPOS,BACANA,SP,CAMPOS DO JORDAO,0.0,0.0,0.0,0.0,,0,0.0,
MME ES CAPUAVA COTIA 0041,GPA,SP,COTIA,0.0,0.0,0.0,0.0,,0,0.0,
SAN MICHEL POCOS DE CALDAS 11,SAN MICHEL,MG,POCOS DE CALDAS,0.0,0.0,0.0,0.0,,0,0.0,
MME DONA ANT QUEIROS 5069,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
VERDURAO HORTIFRUTI LJ 02,VERDURAO,SP,SANTO ANTONIO DO JARDIM,0.0,0.0,0.0,0.0,,0,0.0,
MME SANTOS DUMONT 5031,GPA,SP,GUARULHOS,0.0,0.0,0.0,0.0,,0,0.0,
SAN MICHEL POCOS DE CALDAS 10,SAN MICHEL,MG,POCOS DE CALDAS,0.0,0.0,0.0,0.0,,0,0.0,
MME RUA TAUBATE 5188,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MME ROBERT KENNEDY 2129,GPA,SP,SAO BERNARDO DO CAMPO,0.0,0.0,0.0,0.0,,0,0.0,
SUPERMERCADO 14,SUPERMERCADO 14,SP,ARARAQUARA,0.0,0.0,0.0,0.0,,0,0.0,
MME RIO BRANCO 2030,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR CPS NORTE SUL CAP,CARREFOUR,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
MME PRETORIA VL FORM 0053,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SAO VICENTE SALTO 05,SAO VICENTE,SP,SALTO,0.0,0.0,0.0,0.0,,0,0.0,
MME PETRONIO PORTELA 2115,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SAO VICENTE SAV,CARREFOUR,SP,SAO VICENTE,0.0,0.0,0.0,0.0,,0,0.0,
MME PCA NOVO MUNDO 5041,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
PA FRESH GREEN VALLEY II 1467,GPA,SP,BARUERI,0.0,0.0,0.0,0.0,,0,0.0,
MME OTACILIO TOMANIK 2203,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CASA DE CARNES SAO JUDAS TADEU,C.C.SAO JUDAS TADEU,SP,JUNDIAI,0.0,0.0,0.0,0.0,,0,0.0,
PA ALDEIA DA SERRA 1187,GPA,SP,BARUERI,0.0,0.0,0.0,0.0,,0,0.0,
PADARIA REAL VILA AUGUSTA,PADARIA REAL,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
OBA SP TATUAPE APUCARANA,OBA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CHAMA LJ 18,CHAMA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
OBA SP TATUAPE VILA CARRAO,OBA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
PADARIA SUICA INDAIATUBA,VAREJO,SP,INDAIATUBA,0.0,0.0,0.0,0.0,,0,0.0,
ZARELLI SUPERMERCADOS LOJA 4,ZARELLI,SP,VALINHOS,0.0,0.0,0.0,0.0,,0,0.0,
OPCAO MAX SUPERMERCADOS,OPCAO MAX,SP,LIMEIRA,0.0,0.0,0.0,0.0,,0,0.0,
SUPERMERCADO ALIANCA,ALIANCA,SP,LOUVEIRA,0.0,0.0,0.0,0.0,,0,0.0,
VILLA SIMPATIA CACAPAVA,VILLA REAL,SP,CACAPAVA,0.0,0.0,0.0,0.0,,0,0.0,
SUPERMERCADO VIOLETA LJ 08,VIOLETA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
WATANABE RP,WATANABE,SP,TAQUARITINGA,0.0,0.0,0.0,0.0,,0,0.0,
SUPERMERCADO VIOLETA LJ 04,VIOLETA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
VILA MAIS SUPERMERCADOS LJ 03,VILA MAIS,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
ZARELLI SUPERMERCADOS LOJA 2,ZARELLI,SP,VALINHOS,0.0,0.0,0.0,0.0,,0,0.0,
OBA SP SAO BERNARDO DO CAMPO,OBA,SP,SAO BERNARDO DO CAMPO,0.0,0.0,0.0,0.0,,0,0.0,
MERCADO AUTONOMO INDAIATUBA,ZAITT,SP,INDAIATUBA,0.0,0.0,0.0,0.0,,0,0.0,
SUPER VILLE 03,SUPER VILLE,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
ARMAZEM CONFIANCA,ARMAZEM CONFIANCA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
COOP MAUA 07,COOP,SP,MAUA,0.0,0.0,0.0,0.0,,0,0.0,
ANTONELLI JAGUARIUNA 02,ANTONELLI,SP,JAGUARIUNA,0.0,0.0,0.0,0.0,,0,0.0,
SUPER CITY COTIA,SUPER CITY,SP,COTIA,0.0,0.0,0.0,0.0,,0,0.0,
BAETAO HORTIFRUTI SP,BAETAO,SP,SAO BERNARDO DO CAMPO,0.0,0.0,0.0,0.0,,0,0.0,
BUONA GENTE MATRIZ 01,BUONA GENTE,SP,ARTUR NOGUEIRA,0.0,0.0,0.0,0.0,,0,0.0,
ASSAI 61 BAURU,ASSAI,SP,BAURU,0.0,0.0,0.0,0.0,,0,0.0,
SAVEGNAGO INDAIATUBA 63,SAVEGNAGO,SP,INDAIATUBA,0.0,0.0,0.0,0.0,,0,0.0,
BARRACAO BAURU MATRIZ LJ 01,BARRACAO,SP,BAURU,0.0,0.0,0.0,0.0,,0,0.0,
PERALTA ITU LOJA 05,PAULISTAO,SP,ITU,0.0,0.0,0.0,0.0,,0,0.0,
BARBOSA LJ4 BARUERI,BARBOSA,SP,BARUERI,0.0,0.0,0.0,0.0,,0,0.0,
MERCADO DA FAMILIA ARARAQUARA,VAREJO,SP,ARARAQUARA,95.59000000000002,0.0,25.0,0.0,,0,-95.59000000000002,-1.0
BARBOSA LJ 40 EMBU,BARBOSA,SP,EMBU DAS ARTES,0.0,0.0,0.0,0.0,,0,0.0,
BOA CAMPO LIMPO 16,BOA,SP,CAMPO LIMPO PAULISTA,0.0,0.0,0.0,0.0,,0,0.0,
BARBOSA LJ 36 SOROCABA,BARBOSA,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
PADARIA REAL JOAO WAGNER,PADARIA REAL,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
B11 COOP SOROCABA ITAVUVU,BENASSI,SP,MAUA,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SP VILLA LOBOS SPV,CARREFOUR,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MADRID SP PARAISO 02,BENAFRUTI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
PADARIA REAL BOA VISTA,PADARIA REAL,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
BENAFRUTI – MADRID PARAISO 02,BENAFRUTI,SP,JUNDIAI,0.0,0.0,0.0,0.0,,0,0.0,
BOA JUNDIAI 19 SAMUEL MARTINS,BOA,SP,JUNDIAI,0.0,0.0,0.0,0.0,,0,0.0,
BELOFRUTO VALINHOS,BELOFRUTO,SP,VALINHOS,0.0,0.0,0.0,0.0,,0,0.0,
PADARIA SAO JOAQUIM VALINHOS,PAD. S. JOAQUIM,SP,VALINHOS,0.0,0.0,0.0,0.0,,0,0.0,
B26 COOP DOM PEDRO I NOVA STO,BENASSI,SP,MAUA,0.0,0.0,0.0,0.0,,0,0.0,
PA ROBERTO MARINHO 246,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
B22 COOP RIBEIRAO PIRES CENTRO,BENASSI,SP,MAUA,0.0,0.0,0.0,0.0,,0,0.0,
PA CAMPOS DO JORDAO 1273,GPA,SP,CAMPOS DO JORDAO,0.0,0.0,0.0,0.0,,0,0.0,
B19 COOP NACOES STO ANDRE,BENASSI,SP,MAUA,0.0,0.0,0.0,0.0,,0,0.0,
SAO VICENTE ITU 22,SAO VICENTE,SP,ITU,0.0,0.0,0.0,0.0,,0,0.0,
B15 COOP SOROCABA ARVORE GRAND,BENASSI,SP,MAUA,0.0,0.0,0.0,0.0,,0,0.0,
PA GUARUJA PUGLISI 0052,GPA,SP,GUARUJA,0.0,0.0,0.0,0.0,,0,0.0,
B40 COOP DIADEMA,BENASSI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SAVEGNAGO OROSIMBO MAIA 53,SAVEGNAGO,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
B37 COOP PEREIRA BARRETO STO A,BENASSI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
PA FRESH PRESID WILSON II 1420,GPA,SP,SANTOS,0.0,0.0,0.0,0.0,,0,0.0,
B33 COOP CARIJOS STO ANDRE,BENASSI,SP,MAUA,0.0,0.0,0.0,0.0,,0,0.0,
PA ITU CENTRO II 506,GPA,SP,ITU,0.0,0.0,0.0,0.0,,0,0.0,
B3 COOP INDUSTRIAL,BENASSI,SP,MAUA,0.0,0.0,0.0,0.0,,0,0.0,
PA FRESH DIOGENES RIBEIRO 1481,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
B55 COOP DOM PEDRO I NOVA STO,BENASSI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CALDAS SUPERMERCADOS,CALDAS,MG,ANDRADAS,0.0,0.0,0.0,0.0,,0,0.0,
B51 COOP QUEIROS STO ANDRE,BENASSI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SAO VICENTE AMERICANA 11,SAO VICENTE,SP,AMERICANA,0.0,0.0,0.0,0.0,,0,0.0,
B48 COOP INDUSTRIAL,BENASSI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SHOPPER SP OSASCO,SHOPPER,SP,OSASCO,0.0,0.0,0.0,0.0,,0,0.0,
B44 COOP NACOES STO ANDRE,BENASSI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
PAGUE MENOS LOJA 06,PAGUE MENOS,SP,SANTA BARBARA D'OESTE,0.0,0.0,0.0,0.0,,0,0.0,
BIG GRANJA VIANA,BIG,SP,COTIA,0.0,0.0,0.0,0.0,,0,0.0,
BARBOSA LJ 24 RAPOSO,BARBOSA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
ANTONELLI JAGUARIUNA 06,ANTONELLI,SP,JAGUARIUNA,0.0,0.0,0.0,0.0,,0,0.0,
PAGUE MENOS LJ 44,PAGUE MENOS,SP,RIBEIRAO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
BERTON COSMOPOLIS,BERTON,SP,COSMOPOLIS,0.0,0.0,0.0,0.0,,0,0.0,
SAVEGNAGO HORTOLANDIA 55,SAVEGNAGO,SP,HORTOLANDIA,0.0,0.0,0.0,0.0,,0,0.0,
B6 COOP CAPUAVA,BENASSI,SP,MAUA,0.0,0.0,0.0,0.0,,0,0.0,
PA ITU ITAIM 1325,GPA,SP,ITU,0.0,0.0,0.0,0.0,,0,0.0,
WAL MART INDAIATUBA,BIG,SP,INDAIATUBA,0.0,0.0,0.0,0.0,,0,0.0,
SUPERMERCADO PICARRAO CPS,PICARRAO,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
SAM S CLUB D PEDRO CPS,BIG,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
PA PLANALTO PAULISTA 1787,GPA,SP,SAO PAULO,3803.9600000000023,0.0,953.0,0.0,,0,-3803.9600000000023,-1.0
BIG RIBEIRAO PRETO 3703,BIG,SP,RIBEIRAO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
PONTO NOVO LOJA 4,PONTO NOVO,SP,ESPIRITO SANTO DO PINHAL,0.0,0.0,0.0,0.0,,0,0.0,
BIG LIMEIRA,BIG,SP,LIMEIRA,0.0,0.0,0.0,0.0,,0,0.0,
ST MARCHE SP CAMPO BELO,ST MARCHE,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
BOA JUNDIAI 07,BOA,SP,JUNDIAI,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR VALINHOS 913,CARREFOUR,SP,VALINHOS,0.0,0.0,0.0,0.0,,0,0.0,
BOA JUNDIAI 02,BOA,SP,JUNDIAI,0.0,0.0,0.0,0.0,,0,0.0,
ASSAI 167 PIRACACICABA CENTRO,ASSAI,SP,PIRACICABA,0.0,0.0,0.0,0.0,,0,0.0,
BOA CAMPINAS 26 DOM,BOA,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
SUPER BODEGA,SUPER BODEGA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
BIG MORAES SP,BIG MORAES,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SAO VICENTE SANT PARNAIBA 27,SAO VICENTE,SP,SANTANA DE PARNAIBA,0.0,0.0,0.0,0.0,,0,0.0,
BOA VOTORANTIM 25,BOA,SP,VOTORANTIM,0.0,0.0,0.0,0.0,,0,0.0,
GRICKI RIBEIRAO PRETO,GRICKI,SP,RIBEIRAO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
PADARIA REAL SOROCABA CENTRO,PADARIA REAL,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
SAVEGNAGO CPS 44,SAVEGNAGO,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
PAO DA TERRA ARARAQUARA,PAO DA TERRA,SP,ARARAQUARA,0.0,0.0,0.0,0.0,,0,0.0,
BIG HORTOLANDIA,BIG,SP,HORTOLANDIA,0.0,0.0,0.0,0.0,,0,0.0,
BONETTI SUPERMERCADOS LOJA 02,BONETTI,SP,SANTO ANTONIO DE POSSE,0.0,0.0,0.0,0.0,,0,0.0,
PAGUE MENOS SUMARE LJ 09,PAGUE MENOS,SP,SUMARE,0.0,0.0,0.0,0.0,,0,0.0,
MERCADO VILAVAREJO,VILA VAREJO,SP,SAO CAETANO DO SUL,0.0,0.0,0.0,0.0,,0,0.0,
COOP SOROCABA ARVORE GRANDE,COOP,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
BUONA GENTE LJ 03,BUONA GENTE,SP,ARTUR NOGUEIRA,0.0,0.0,0.0,0.0,,0,0.0,
SERV BEM LIMEIRA LJ01,SERV BEM,SP,LIMEIRA,0.0,0.0,0.0,0.0,,0,0.0,
BONETTI SUPERMERCADOS LOJA 01,BONETTI,SP,SANTO ANTONIO DE POSSE,0.0,0.0,0.0,0.0,,0,0.0,
BIG CAMP SHOP,BIG,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
BON NETTO JAGUARIUNA,BON NETTO,SP,JAGUARIUNA,0.0,0.0,0.0,0.0,,0,0.0,
VARANDA SP POMAR,VARANDA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR CAM SHOP HCO,CARREFOUR,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
BIG WASHINGTON SP 1004,BIG,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CALEGARIS PAULINIA 02,CALEGARIS,SP,PAULINIA,0.0,0.0,0.0,0.0,,0,0.0,
SAVEGNAGO ARARAQUARA 49,SAVEGNAGO,SP,ARARAQUARA,0.0,0.0,0.0,0.0,,0,0.0,
CAFE MILLENIUM PAULINIA,CAFE MILLENIUM,SP,PAULINIA,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR MOGI MIRIM 272,CARREFOUR,SP,MOJI-MIRIM,0.0,0.0,0.0,0.0,,0,0.0,
PA SANTOS EPT. PESSOA 1743,GPA,SP,SANTOS,0.0,0.0,0.0,0.0,,0,0.0,
PA SANTOS CENTRO 0018,GPA,SP,SANTOS,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR ITU CIT,CARREFOUR,SP,ITU,0.0,0.0,0.0,0.0,,0,0.0,
VILLA SIMPATIA PQ SJC,VILLA REAL,SP,SAO JOSE DOS CAMPOS,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR D PEDRO SHOP HDP,CARREFOUR,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
SAO VICENTE ITU 28,SAO VICENTE,SP,ITU,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR CPS CAMBUI CCM 6220,CARREFOUR,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
PA PRAIA GRANDE C DO FORTE 745,GPA,SP,PRAIA GRANDE,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR CPS BRANDINA ECP,CARREFOUR,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
BOA CABREUVA 05,BOA,SP,CABREUVA,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SAO CARLOS GSF,CARREFOUR,SP,SAO CARLOS,0.0,0.0,0.0,0.0,,0,0.0,
PERALTA SANTANA PARNAIBA LJ 27,PAULISTAO,SP,SANTANA DE PARNAIBA,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR RP VIA NORTE RPN,CARREFOUR,SP,RIBEIRAO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
PA RIBEIRAO PRETO 8666,GPA,SP,RIBEIRAO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR RAPOSO TAVARES SPO,CARREFOUR,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
VIVA MERCATO,VIVA,SP,JANDIRA,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR PEREIRA BARRETO BSA,CARREFOUR,SP,SANTO ANDRE,0.0,0.0,0.0,0.0,,0,0.0,
PA SP BRIGADEIRO 1302,GPA,SP,SAO PAULO,334.24999999999994,0.0,85.0,0.0,,0,-334.24999999999994,-1.0
CARREFOUR SP DEMARCHI SBD,CARREFOUR,SP,SAO BERNARDO DO CAMPO,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SP INTERLAGOS CNT,CARREFOUR,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SP BUTANTA SPB,CARREFOUR,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
PONTO NOVO LOJA 1,PONTO NOVO,SP,MOGI GUACU,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SP ANALIA FRANCO TTE,CARREFOUR,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
OBA SP VILA LEOPOLDINA,OBA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SJRP SJP,CARREFOUR,SP,SAO JOSE DO RIO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
PA GUARUJA TEJEREBA 2354,GPA,SP,GUARUJA,0.0,0.0,0.0,0.0,,0,0.0,
PERALTA ITU LOJA 10,PAULISTAO,SP,ITU,0.0,0.0,0.0,0.0,,0,0.0,
SAO VICENTE AMERICANA 06,SAO VICENTE,SP,AMERICANA,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SP OSASCO OSC,CARREFOUR,SP,OSASCO,0.0,0.0,0.0,0.0,,0,0.0,
PA SAO CARLOS 1312,GPA,SP,SAO CARLOS,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SP JABAQUARA SJA,CARREFOUR,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
PERALTA 37 SBC,PAULISTAO,SP,SAO BERNARDO DO CAMPO,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SP IMIGRANTES SPS,CARREFOUR,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
ST MARCHE SP BRAZ LEME,ST MARCHE,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SP TAUBATE CTB,CARREFOUR,SP,TAUBATE,0.0,0.0,0.0,0.0,,0,0.0,
PA SAO VICENTE ITARARE 0205,GPA,SP,SAO VICENTE,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SP SAO CAETANO 1333,CARREFOUR,SP,SAO CAETANO DO SUL,0.0,0.0,0.0,0.0,,0,0.0,
EMPORIO JULIATO FRUTAS CPS,VAREJO,SP,VALINHOS,925.1899999999999,0.0,238.0,0.0,,0,-925.1899999999999,-1.0
CARREFOUR SP SANTO ANDRE STA,CARREFOUR,SP,SANTO ANDRE,0.0,0.0,0.0,0.0,,0,0.0,
SMART BREAK,SMART BREAK,SP,OSASCO,0.0,0.0,0.0,0.0,,0,0.0,
CATO ANTONIALE 01,CATO,SP,INDAIATUBA,0.0,0.0,0.0,0.0,,0,0.0,
SAVEGNAGO RP,SAVEGNAGO,SP,RIBEIRAO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
ST MARCHE SP AV MORUMBI SAIGH,ST MARCHE,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
BON NETTO PEDREIRA,BON NETTO,SP,PEDREIRA,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR TAMBORE SP 1260,CARREFOUR,SP,BARUERI,0.0,0.0,0.0,0.0,,0,0.0,
MERCADO VIOLETA 01,VIOLETA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SP VILA RIO GRU,CARREFOUR,SP,GUARULHOS,0.0,0.0,0.0,0.0,,0,0.0,
PAGUE MENOS AMERICANA LJ 02,PAGUE MENOS,SP,AMERICANA,0.0,0.0,0.0,0.0,,0,0.0,
CERCADAO VELOSO LJ 06,CERCADAO,SP,OSASCO,0.0,0.0,0.0,0.0,,0,0.0,
GT6 GUARULHOS,GT6,SP,GUARULHOS,0.0,0.0,0.0,0.0,,0,0.0,
CERCADAO EMBU LJ 01,CERCADAO,SP,EMBU DAS ARTES,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SP FREI CANECA MFC,CARREFOUR,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
RINO ATACAREJO,GRUPO FAUNA,SP,LIMEIRA,0.0,0.0,0.0,0.0,,0,0.0,
GIRAFA SUPERMERCADOS,GRUPO FAUNA,SP,LIMEIRA,0.0,0.0,0.0,0.0,,0,0.0,
CORUJA SUPERMERCADOS,GRUPO FAUNA,SP,LIMEIRA,0.0,0.0,0.0,0.0,,0,0.0,
SMART BREAK OSASCO,SMART BREAK,SP,OSASCO,0.0,0.0,0.0,0.0,,0,0.0,
CONVEM PIRACAIA,CONVEM,SP,PIRACAIA,0.0,0.0,0.0,0.0,,0,0.0,
GRICKI 11,GRICKI,SP,ARARAQUARA,0.0,0.0,0.0,0.0,,0,0.0,
CONFIANCA SOROCABA,CONFIANCA,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
VILLA SIMPATIA URBANOVA LJ 02,VILLA REAL,SP,SAO JOSE DOS CAMPOS,0.0,0.0,0.0,0.0,,0,0.0,
CHIMAR SOROCABA,CHIMAR,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
GRICKI 05,GRICKI,SP,RIBEIRAO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
CHAMA LJ 14,CHAMA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SAVEGNAGO PIRACICABA 51,SAVEGNAGO,SP,PIRACICABA,0.0,0.0,0.0,0.0,,0,0.0,
COOP SOROCABA ITAVUVU,COOP,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
GT6 SP PARAISO,GT6,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
COOP SJC MORUMBI 28,COOP,SP,SAO JOSE DOS CAMPOS,0.0,0.0,0.0,0.0,,0,0.0,
